id,host_id,host_name,neighbourhood_cleansed,price_clean,availability_365,calculated_host_listings_count,license,eustat_renta_media_hogar,osm_densidad_ocio_500m,osm_distancia_costa_monumento_m,idealista_m2_mes,catastro_m2_real,dias_ocupados_reales,estado_licencia_auditada,y_fraude_administrativo,indice_rotacion_booking,eustat_variacion_poblacion_5anos,ingreso_mensual_turistico,ingreso_mensual_tradicional,ratio_especulacion_real,indice_desertizacion_comercial,indice_desplazamiento_vecinal,y_especulador
52827417,794892,Iker,Donostia-San Sebastián,52.0,296,9,ESS00123,38500.0,29,120.0,17.1,78.0,251,OK_ESS00123,0,80.2,-5.92,1144.0,1333.8000000000002,0.86,73.1,68.8,0
98121122,416397,Amaia,Donostia-San Sebastián,297.0,114,3,ESS00123,38500.0,29,120.0,17.1,78.0,180,OK_ESS00123,0,34.5,-8.370000000000001,6534.0,1333.8000000000002,4.9,54.9,49.3,1
45453171,112323,Gorka,Vitoria-Gasteiz,288.0,231,7,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,288,CORREGIDA_EBI014636,0,68.1,-3.98,6336.0,807.5,7.85,35.1,78.9,1
36395160,997767,Ane,Donostia-San Sebastián,167.0,168,7,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,174,CORREGIDA_EBI014636,0,46.7,-7.07,3674.0,1333.8000000000002,2.75,60.3,47.7,1
94903513,212356,Maite,Donostia-San Sebastián,76.0,243,11,ESS00123,38500.0,29,120.0,17.1,78.0,161,OK_ESS00123,0,64.4,-6.16,1672.0,1333.8000000000002,1.25,67.8,44.1,0
68435658,735232,Jon,Donostia-San Sebastián,190.0,257,8,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,139,CORREGIDA_EBI014636,0,67.9,-7.300000000000001,4180.0,1333.8000000000002,3.13,69.2,38.1,1
81769893,304451,Maite,Vitoria-Gasteiz,200.0,146,10,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,294,ILEGAL_SIN_REGISTRO,1,37.5,-3.1,4400.0,807.5,5.45,26.6,80.5,1
21149697,378600,Gorka,Vitoria-Gasteiz,60.0,260,4,EBI00456,34200.0,8,1400.0,9.5,85.0,208,OK_EBI00456,0,68.4,-1.7000000000000002,1320.0,807.5,1.63,38.0,57.0,0
23757649,655655,Gorka,Vitoria-Gasteiz,91.0,334,3,ESS00123,34200.0,8,1400.0,9.5,85.0,267,OK_ESS00123,0,89.1,-2.0100000000000002,2002.0,807.5,2.48,45.4,73.2,0
61913178,154624,Gorka,Vitoria-Gasteiz,295.0,270,3,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,207,CORREGIDA_EBI014636,0,71.9,-4.050000000000001,6490.0,807.5,8.04,39.0,56.7,1
90535969,503322,Maite,Bilbao,231.0,177,5,EBI00456,29400.0,24,350.0,13.8,72.0,151,OK_EBI00456,0,52.3,-5.51,5082.0,993.6,5.11,53.7,41.4,1
62418906,334565,Gorka,Donostia-San Sebastián,75.0,250,11,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,248,ILEGAL_SIN_REGISTRO,1,67.2,-6.15,1650.0,1333.8000000000002,1.24,68.5,67.9,0
73213072,168008,Ane,Vitoria-Gasteiz,304.0,101,1,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,136,ILEGAL_SIN_REGISTRO,1,30.0,-4.140000000000001,6688.0,807.5,8.28,22.1,37.3,1
35146282,477539,Gorka,Donostia-San Sebastián,61.0,101,10,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,261,ILEGAL_SIN_REGISTRO,1,28.3,-6.010000000000001,1342.0,1333.8000000000002,1.01,53.6,71.5,0
16857658,216492,Mikel,Donostia-San Sebastián,83.0,335,3,EBI00456,38500.0,29,120.0,17.1,78.0,276,OK_EBI00456,0,85.9,-6.23,1826.0,1333.8000000000002,1.37,77.0,75.6,0
74164715,172240,Iker,Bilbao,83.0,76,6,ESS00123,29400.0,24,350.0,13.8,72.0,181,OK_ESS00123,0,27.9,-4.03,1826.0,993.6,1.84,43.6,49.6,0
37915002,426459,Maite,Vitoria-Gasteiz,176.0,342,3,ESS00123,34200.0,8,1400.0,9.5,85.0,127,OK_ESS00123,0,87.6,-2.8600000000000003,3872.0,807.5,4.8,46.2,34.8,1
78105394,825947,Mikel,Vitoria-Gasteiz,74.0,317,5,ESS00123,34200.0,8,1400.0,9.5,85.0,186,OK_ESS00123,0,85.3,-1.84,1628.0,807.5,2.02,43.7,51.0,0
96487703,372900,Gorka,Donostia-San Sebastián,202.0,122,9,ESS00123,38500.0,29,120.0,17.1,78.0,154,OK_ESS00123,0,36.6,-7.42,4444.0,1333.8000000000002,3.33,55.7,42.2,1
74991256,561227,Ane,Vitoria-Gasteiz,247.0,121,2,EBI00456,34200.0,8,1400.0,9.5,85.0,224,OK_EBI00456,0,30.2,-3.5700000000000003,5434.0,807.5,6.73,24.1,61.4,1
49785651,398522,Jon,Donostia-San Sebastián,110.0,159,11,EBI00456,38500.0,29,120.0,17.1,78.0,196,OK_EBI00456,0,47.5,-6.5,2420.0,1333.8000000000002,1.81,59.4,53.7,0
64440645,235327,Amaia,Donostia-San Sebastián,152.0,78,2,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,249,ILEGAL_SIN_REGISTRO,1,25.2,-6.92,3344.0,1333.8000000000002,2.51,51.3,68.2,1
21292148,749991,Iker,Bilbao,312.0,76,6,ESS00123,29400.0,24,350.0,13.8,72.0,286,OK_ESS00123,0,28.2,-6.32,6864.0,993.6,6.91,43.6,78.4,1
46919127,942981,Amaia,Bilbao,266.0,305,6,EBI00456,29400.0,24,350.0,13.8,72.0,268,OK_EBI00456,0,79.1,-5.86,5852.0,993.6,5.89,66.5,73.4,1
90074928,265575,Gorka,Bilbao,62.0,310,11,ESS00123,29400.0,24,350.0,13.8,72.0,201,OK_ESS00123,0,81.7,-3.8200000000000003,1364.0,993.6,1.37,67.0,55.1,0
87688894,960226,Iker,Donostia-San Sebastián,134.0,140,11,ESS00123,38500.0,29,120.0,17.1,78.0,131,OK_ESS00123,0,40.2,-6.74,2948.0,1333.8000000000002,2.21,57.5,35.9,0
41199893,599499,Iker,Vitoria-Gasteiz,225.0,98,8,ESS00123,34200.0,8,1400.0,9.5,85.0,281,OK_ESS00123,0,32.4,-3.35,4950.0,807.5,6.13,21.8,77.0,1
15786265,593948,Ane,Bilbao,299.0,95,11,Exento,29400.0,24,350.0,13.8,72.0,201,OK_EXENTO,0,32.1,-6.19,6578.0,993.6,6.62,45.5,55.1,1
66240283,407257,Iker,Vitoria-Gasteiz,297.0,256,2,ESS00123,34200.0,8,1400.0,9.5,85.0,186,OK_ESS00123,0,67.6,-4.07,6534.0,807.5,8.09,37.6,51.0,1
41299028,698357,Maite,Bilbao,301.0,217,9,Exento,29400.0,24,350.0,13.8,72.0,134,OK_EXENTO,0,57.8,-6.21,6622.0,993.6,6.66,57.7,36.7,1
75170480,329189,Mikel,Bilbao,131.0,263,2,ESS00123,29400.0,24,350.0,13.8,72.0,217,OK_ESS00123,0,68.2,-4.51,2882.0,993.6,2.9,62.3,59.5,1
39168464,498465,Mikel,Donostia-San Sebastián,134.0,255,1,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,288,ILEGAL_SIN_REGISTRO,1,71.7,-6.74,2948.0,1333.8000000000002,2.21,69.0,78.9,0
45966581,351051,Mikel,Bilbao,281.0,275,10,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,244,ILEGAL_SIN_REGISTRO,1,73.6,-6.01,6182.0,993.6,6.22,63.5,66.8,1
82507733,749829,Maite,Bilbao,114.0,344,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,218,CORREGIDA_EBI014636,0,88.4,-4.34,2508.0,993.6,2.52,70.4,59.7,1
26405566,813936,Amaia,Donostia-San Sebastián,88.0,255,7,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,243,ILEGAL_SIN_REGISTRO,1,65.2,-6.28,1936.0,1333.8000000000002,1.45,69.0,66.6,0
19427504,611778,Ane,Vitoria-Gasteiz,244.0,211,8,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,133,CORREGIDA_EBI014636,0,59.3,-3.54,5368.0,807.5,6.65,33.1,36.4,1
88795078,880641,Iker,Bilbao,196.0,73,5,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,128,ILEGAL_SIN_REGISTRO,1,23.3,-5.16,4312.0,993.6,4.34,43.3,35.1,1
17022336,371830,Maite,Donostia-San Sebastián,130.0,205,6,EBI00456,38500.0,29,120.0,17.1,78.0,192,OK_EBI00456,0,54.7,-6.7,2860.0,1333.8000000000002,2.14,64.0,52.6,0
29655820,605629,Mikel,Bilbao,63.0,116,1,ESS00123,29400.0,24,350.0,13.8,72.0,224,OK_ESS00123,0,31.8,-3.83,1386.0,993.6,1.39,47.6,61.4,0
98213938,415507,Gorka,Donostia-San Sebastián,145.0,270,6,ESS00123,38500.0,29,120.0,17.1,78.0,118,OK_ESS00123,0,73.2,-6.8500000000000005,3190.0,1333.8000000000002,2.39,70.5,32.3,0
89594423,459687,Jon,Vitoria-Gasteiz,139.0,327,8,ESS00123,34200.0,8,1400.0,9.5,85.0,221,OK_ESS00123,0,86.7,-2.49,3058.0,807.5,3.79,44.7,60.5,1
34210749,756021,Iker,Vitoria-Gasteiz,298.0,269,3,EBI00456,34200.0,8,1400.0,9.5,85.0,273,OK_EBI00456,0,74.6,-4.08,6556.0,807.5,8.12,38.9,74.8,1
85761695,275915,Maite,Donostia-San Sebastián,74.0,76,11,EBI00456,38500.0,29,120.0,17.1,78.0,211,OK_EBI00456,0,27.5,-6.140000000000001,1628.0,1333.8000000000002,1.22,51.1,57.8,0
23691164,719961,Maite,Donostia-San Sebastián,293.0,345,1,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,277,ILEGAL_SIN_REGISTRO,1,95.0,-8.33,6446.0,1333.8000000000002,4.83,78.0,75.9,1
32761900,554179,Ane,Donostia-San Sebastián,77.0,262,11,ESFCTU00004802700008399400000000000000000000EBI014636,38500.0,29,120.0,17.1,78.0,261,CORREGIDA_EBI014636,0,72.3,-6.17,1694.0,1333.8000000000002,1.27,69.7,71.5,0
21707868,142828,Ane,Vitoria-Gasteiz,273.0,158,4,EBI00456,34200.0,8,1400.0,9.5,85.0,157,OK_EBI00456,0,42.7,-3.83,6006.0,807.5,7.44,27.8,43.0,1
24246173,935036,Maite,Bilbao,56.0,338,1,EBI00456,29400.0,24,350.0,13.8,72.0,178,OK_EBI00456,0,91.3,-3.7600000000000002,1232.0,993.6,1.24,69.8,48.8,0
20055079,372670,Mikel,Vitoria-Gasteiz,162.0,268,8,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,290,CORREGIDA_EBI014636,0,67.2,-2.72,3564.0,807.5,4.41,38.8,79.5,1
23781009,955342,Jon,Donostia-San Sebastián,199.0,188,5,ESS00123,38500.0,29,120.0,17.1,78.0,291,OK_ESS00123,0,54.5,-7.390000000000001,4378.0,1333.8000000000002,3.28,62.3,79.7,1
64952704,125592,Iker,Donostia-San Sebastián,290.0,347,1,Exento,38500.0,29,120.0,17.1,78.0,279,OK_EXENTO,0,90.0,-8.3,6380.0,1333.8000000000002,4.78,78.2,76.4,1
77812526,391126,Ane,Vitoria-Gasteiz,291.0,311,8,ESS00123,34200.0,8,1400.0,9.5,85.0,228,OK_ESS00123,0,82.2,-4.01,6402.0,807.5,7.93,43.1,62.5,1
23769205,886639,Iker,Donostia-San Sebastián,73.0,324,9,EBI00456,38500.0,29,120.0,17.1,78.0,154,OK_EBI00456,0,88.5,-6.130000000000001,1606.0,1333.8000000000002,1.2,75.9,42.2,0
24013403,332041,Mikel,Vitoria-Gasteiz,205.0,330,10,ESS00123,34200.0,8,1400.0,9.5,85.0,234,OK_ESS00123,0,85.3,-3.15,4510.0,807.5,5.59,45.0,64.1,1
62991088,450877,Iker,Donostia-San Sebastián,279.0,247,2,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,123,ILEGAL_SIN_REGISTRO,1,63.1,-8.190000000000001,6138.0,1333.8000000000002,4.6,68.2,33.7,1
75954738,854296,Gorka,Bilbao,234.0,273,9,EBI00456,29400.0,24,350.0,13.8,72.0,266,OK_EBI00456,0,76.0,-5.54,5148.0,993.6,5.18,63.3,72.9,1
49648899,224982,Ane,Bilbao,161.0,342,8,ESS00123,29400.0,24,350.0,13.8,72.0,243,OK_ESS00123,0,93.6,-4.8100000000000005,3542.0,993.6,3.56,70.2,66.6,1
87462428,356911,Mikel,Donostia-San Sebastián,315.0,270,7,ESS00123,38500.0,29,120.0,17.1,78.0,244,OK_ESS00123,0,68.5,-8.55,6930.0,1333.8000000000002,5.2,70.5,66.8,1
65849014,168619,Mikel,Vitoria-Gasteiz,302.0,135,3,EBI00456,34200.0,8,1400.0,9.5,85.0,146,OK_EBI00456,0,40.1,-4.12,6644.0,807.5,8.23,25.5,40.0,1
47003110,784688,Jon,Bilbao,224.0,207,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,162,CORREGIDA_EBI014636,0,57.6,-5.44,4928.0,993.6,4.96,56.7,44.4,1
23942402,408623,Jon,Vitoria-Gasteiz,216.0,272,7,Exento,34200.0,8,1400.0,9.5,85.0,127,OK_EXENTO,0,72.9,-3.2600000000000002,4752.0,807.5,5.88,39.2,34.8,1
99097673,601643,Gorka,Donostia-San Sebastián,318.0,168,5,EBI00456,38500.0,29,120.0,17.1,78.0,147,OK_EBI00456,0,48.1,-8.58,6996.0,1333.8000000000002,5.25,60.3,40.3,1
91602413,251175,Mikel,Vitoria-Gasteiz,303.0,188,6,ESS00123,34200.0,8,1400.0,9.5,85.0,238,OK_ESS00123,0,49.9,-4.13,6666.0,807.5,8.26,30.8,65.2,1
20669435,270963,Amaia,Bilbao,179.0,69,4,EBI00456,29400.0,24,350.0,13.8,72.0,153,OK_EBI00456,0,23.3,-4.99,3938.0,993.6,3.96,42.9,41.9,1
93750880,241826,Mikel,Vitoria-Gasteiz,215.0,106,2,Exento,34200.0,8,1400.0,9.5,85.0,156,OK_EXENTO,0,28.5,-3.25,4730.0,807.5,5.86,22.6,42.7,1
53728950,855343,Jon,Vitoria-Gasteiz,254.0,155,9,Exento,34200.0,8,1400.0,9.5,85.0,144,OK_EXENTO,0,45.1,-3.64,5588.0,807.5,6.92,27.5,39.5,1
21484508,967869,Amaia,Donostia-San Sebastián,280.0,162,3,ESS00123,38500.0,29,120.0,17.1,78.0,169,OK_ESS00123,0,43.0,-8.2,6160.0,1333.8000000000002,4.62,59.7,46.3,1
17449607,198540,Ane,Donostia-San Sebastián,230.0,205,7,Exento,38500.0,29,120.0,17.1,78.0,199,OK_EXENTO,0,60.3,-7.7,5060.0,1333.8000000000002,3.79,64.0,54.5,1
97929144,959414,Ane,Donostia-San Sebastián,139.0,86,8,EBI00456,38500.0,29,120.0,17.1,78.0,161,OK_EBI00456,0,25.1,-6.79,3058.0,1333.8000000000002,2.29,52.1,44.1,0
23839094,727035,Iker,Bilbao,55.0,279,2,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,117,CORREGIDA_EBI014636,0,73.4,-3.75,1210.0,993.6,1.22,63.9,32.1,0
26701250,286994,Maite,Bilbao,112.0,77,6,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,216,CORREGIDA_EBI014636,0,22.8,-4.32,2464.0,993.6,2.48,43.7,59.2,0
62934615,410375,Jon,Donostia-San Sebastián,254.0,226,11,Exento,38500.0,29,120.0,17.1,78.0,278,OK_EXENTO,0,59.8,-7.94,5588.0,1333.8000000000002,4.19,66.1,76.2,1
46992982,129301,Maite,Donostia-San Sebastián,240.0,141,8,Exento,38500.0,29,120.0,17.1,78.0,240,OK_EXENTO,0,40.1,-7.800000000000001,5280.0,1333.8000000000002,3.96,57.6,65.8,1
77185082,322724,Amaia,Bilbao,142.0,131,7,ESS00123,29400.0,24,350.0,13.8,72.0,251,OK_ESS00123,0,43.2,-4.62,3124.0,993.6,3.14,49.1,68.8,1
33656190,614003,Jon,Bilbao,137.0,313,11,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,205,ILEGAL_SIN_REGISTRO,1,83.4,-4.57,3014.0,993.6,3.03,67.3,56.2,1
94656124,293783,Gorka,Bilbao,66.0,221,3,EBI00456,29400.0,24,350.0,13.8,72.0,135,OK_EBI00456,0,62.9,-3.8600000000000003,1452.0,993.6,1.46,58.1,37.0,0
15579079,796683,Mikel,Bilbao,216.0,97,1,ESS00123,29400.0,24,350.0,13.8,72.0,220,OK_ESS00123,0,29.7,-5.36,4752.0,993.6,4.78,45.7,60.3,1
54489781,118752,Gorka,Donostia-San Sebastián,178.0,260,6,ESS00123,38500.0,29,120.0,17.1,78.0,232,OK_ESS00123,0,70.4,-7.180000000000001,3916.0,1333.8000000000002,2.94,69.5,63.6,1
90170222,837565,Amaia,Bilbao,69.0,259,8,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,277,ILEGAL_SIN_REGISTRO,1,70.9,-3.89,1518.0,993.6,1.53,61.9,75.9,0
39822180,984884,Jon,Donostia-San Sebastián,229.0,314,6,ESS00123,38500.0,29,120.0,17.1,78.0,160,OK_ESS00123,0,84.4,-7.69,5038.0,1333.8000000000002,3.78,74.9,43.8,1
63517362,768755,Amaia,Vitoria-Gasteiz,129.0,238,5,EBI00456,34200.0,8,1400.0,9.5,85.0,232,OK_EBI00456,0,60.0,-2.39,2838.0,807.5,3.51,35.8,63.6,1
93463150,317029,Mikel,Vitoria-Gasteiz,99.0,94,11,EBI00456,34200.0,8,1400.0,9.5,85.0,114,OK_EBI00456,0,28.3,-2.09,2178.0,807.5,2.7,21.4,31.2,1
18860935,156273,Ane,Bilbao,295.0,141,8,ESS00123,29400.0,24,350.0,13.8,72.0,186,OK_ESS00123,0,39.7,-6.15,6490.0,993.6,6.53,50.1,51.0,1
34444321,358503,Ane,Vitoria-Gasteiz,188.0,279,2,ESS00123,34200.0,8,1400.0,9.5,85.0,269,OK_ESS00123,0,73.5,-2.98,4136.0,807.5,5.12,39.9,73.7,1
95808215,716166,Amaia,Vitoria-Gasteiz,211.0,217,1,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,110,ILEGAL_SIN_REGISTRO,1,61.7,-3.21,4642.0,807.5,5.75,33.7,30.1,1
25105101,891327,Maite,Vitoria-Gasteiz,268.0,63,1,SIN_REGISTRO,34200.0,8,1400.0,9.5,85.0,291,ILEGAL_SIN_REGISTRO,1,22.2,-3.7800000000000002,5896.0,807.5,7.3,18.3,79.7,1
50576287,219968,Jon,Bilbao,264.0,226,4,ESS00123,29400.0,24,350.0,13.8,72.0,120,OK_ESS00123,0,64.0,-5.84,5808.0,993.6,5.85,58.6,32.9,1
61309687,477844,Jon,Bilbao,223.0,263,6,SIN_REGISTRO,29400.0,24,350.0,13.8,72.0,290,ILEGAL_SIN_REGISTRO,1,70.6,-5.43,4906.0,993.6,4.94,62.3,79.5,1
86106218,700847,Ane,Vitoria-Gasteiz,163.0,253,9,Exento,34200.0,8,1400.0,9.5,85.0,117,OK_EXENTO,0,66.4,-2.73,3586.0,807.5,4.44,37.3,32.1,1
39677043,110699,Iker,Donostia-San Sebastián,309.0,294,1,EBI00456,38500.0,29,120.0,17.1,78.0,262,OK_EBI00456,0,81.1,-8.49,6798.0,1333.8000000000002,5.1,72.9,71.8,1
60831524,296133,Gorka,Vitoria-Gasteiz,194.0,265,1,Exento,34200.0,8,1400.0,9.5,85.0,277,OK_EXENTO,0,74.8,-3.04,4268.0,807.5,5.29,38.5,75.9,1
79071029,634003,Iker,Bilbao,259.0,209,5,ESFCTU00004802700008399400000000000000000000EBI014636,29400.0,24,350.0,13.8,72.0,141,CORREGIDA_EBI014636,0,56.2,-5.79,5698.0,993.6,5.73,56.9,38.6,1
85094484,119169,Mikel,Bilbao,241.0,218,10,EBI00456,29400.0,24,350.0,13.8,72.0,137,OK_EBI00456,0,60.6,-5.61,5302.0,993.6,5.34,57.8,37.5,1
10611213,618652,Gorka,Bilbao,86.0,338,5,ESS00123,29400.0,24,350.0,13.8,72.0,240,OK_ESS00123,0,93.7,-4.0600000000000005,1892.0,993.6,1.9,69.8,65.8,0
61100382,218413,Gorka,Vitoria-Gasteiz,97.0,363,5,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,237,CORREGIDA_EBI014636,0,94.1,-2.0700000000000003,2134.0,807.5,2.64,48.3,64.9,1
59349430,743552,Amaia,Donostia-San Sebastián,295.0,225,10,EBI00456,38500.0,29,120.0,17.1,78.0,171,OK_EBI00456,0,62.5,-8.350000000000001,6490.0,1333.8000000000002,4.87,66.0,46.8,1
65842822,367926,Ane,Bilbao,315.0,127,6,ESS00123,29400.0,24,350.0,13.8,72.0,136,OK_ESS00123,0,33.6,-6.35,6930.0,993.6,6.97,48.7,37.3,1
45393865,843537,Iker,Bilbao,167.0,147,8,EBI00456,29400.0,24,350.0,13.8,72.0,154,OK_EBI00456,0,43.8,-4.87,3674.0,993.6,3.7,50.7,42.2,1
83678496,622988,Iker,Vitoria-Gasteiz,310.0,276,3,EBI00456,34200.0,8,1400.0,9.5,85.0,214,OK_EBI00456,0,72.4,-4.2,6820.0,807.5,8.45,39.6,58.6,1
97558294,224481,Ane,Donostia-San Sebastián,73.0,60,9,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,201,ILEGAL_SIN_REGISTRO,1,20.5,-6.130000000000001,1606.0,1333.8000000000002,1.2,49.5,55.1,0
28803796,315400,Iker,Vitoria-Gasteiz,79.0,194,1,EBI00456,34200.0,8,1400.0,9.5,85.0,134,OK_EBI00456,0,53.0,-1.8900000000000001,1738.0,807.5,2.15,31.4,36.7,0
16202258,659873,Ane,Bilbao,50.0,244,4,ESS00123,29400.0,24,350.0,13.8,72.0,153,OK_ESS00123,0,63.1,-3.7,1100.0,993.6,1.11,60.4,41.9,0
98225315,917114,Amaia,Donostia-San Sebastián,155.0,199,9,EBI00456,38500.0,29,120.0,17.1,78.0,283,OK_EBI00456,0,57.1,-6.95,3410.0,1333.8000000000002,2.56,63.4,77.5,1
86989724,278936,Maite,Donostia-San Sebastián,121.0,165,8,EBI00456,38500.0,29,120.0,17.1,78.0,251,OK_EBI00456,0,46.6,-6.61,2662.0,1333.8000000000002,2.0,60.0,68.8,0
75174203,492136,Gorka,Bilbao,191.0,192,10,ESS00123,29400.0,24,350.0,13.8,72.0,245,OK_ESS00123,0,52.7,-5.11,4202.0,993.6,4.23,55.2,67.1,1
80635601,970848,Amaia,Donostia-San Sebastián,111.0,167,9,EBI00456,38500.0,29,120.0,17.1,78.0,285,OK_EBI00456,0,47.5,-6.510000000000001,2442.0,1333.8000000000002,1.83,60.2,78.1,0
85899393,548330,Jon,Donostia-San Sebastián,52.0,237,1,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,251,ILEGAL_SIN_REGISTRO,1,64.4,-5.92,1144.0,1333.8000000000002,0.86,67.2,68.8,0
28786176,489954,Mikel,Vitoria-Gasteiz,166.0,357,9,ESS00123,34200.0,8,1400.0,9.5,85.0,189,OK_ESS00123,0,92.9,-2.76,3652.0,807.5,4.52,47.7,51.8,1
31232430,138067,Maite,Bilbao,219.0,205,3,EBI00456,29400.0,24,350.0,13.8,72.0,191,OK_EBI00456,0,56.9,-5.390000000000001,4818.0,993.6,4.85,56.5,52.3,1
50473321,798045,Jon,Bilbao,223.0,133,11,ESS00123,29400.0,24,350.0,13.8,72.0,244,OK_ESS00123,0,37.8,-5.43,4906.0,993.6,4.94,49.3,66.8,1
64148094,877622,Gorka,Bilbao,129.0,167,10,ESS00123,29400.0,24,350.0,13.8,72.0,197,OK_ESS00123,0,47.6,-4.49,2838.0,993.6,2.86,52.7,54.0,1
30153729,118073,Iker,Bilbao,89.0,181,9,ESS00123,29400.0,24,350.0,13.8,72.0,286,OK_ESS00123,0,49.5,-4.09,1958.0,993.6,1.97,54.1,78.4,0
92932418,136035,Ane,Bilbao,180.0,76,1,ESS00123,29400.0,24,350.0,13.8,72.0,236,OK_ESS00123,0,23.1,-5.0,3960.0,993.6,3.99,43.6,64.7,1
22790902,296049,Gorka,Donostia-San Sebastián,60.0,255,1,SIN_REGISTRO,38500.0,29,120.0,17.1,78.0,164,ILEGAL_SIN_REGISTRO,1,65.9,-6.0,1320.0,1333.8000000000002,0.99,69.0,44.9,0
87582731,333782,Amaia,Vitoria-Gasteiz,239.0,356,9,ESS00123,34200.0,8,1400.0,9.5,85.0,250,OK_ESS00123,0,87.6,-3.49,5258.0,807.5,6.51,47.6,68.5,1
87973011,714661,Mikel,Bilbao,53.0,311,11,Exento,29400.0,24,350.0,13.8,72.0,293,OK_EXENTO,0,81.0,-3.7300000000000004,1166.0,993.6,1.17,67.1,80.3,0
16193956,969794,Amaia,Vitoria-Gasteiz,59.0,178,6,ESS00123,34200.0,8,1400.0,9.5,85.0,165,OK_ESS00123,0,46.2,-1.69,1298.0,807.5,1.61,29.8,45.2,0
23579173,714805,Maite,Vitoria-Gasteiz,146.0,221,4,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,124,CORREGIDA_EBI014636,0,56.9,-2.56,3212.0,807.5,3.98,34.1,34.0,1
99323229,689738,Maite,Donostia-San Sebastián,270.0,257,7,EBI00456,38500.0,29,120.0,17.1,78.0,294,OK_EBI00456,0,68.7,-8.100000000000001,5940.0,1333.8000000000002,4.45,69.2,80.5,1
91638280,634670,Mikel,Bilbao,157.0,104,5,Exento,29400.0,24,350.0,13.8,72.0,167,OK_EXENTO,0,33.8,-4.7700000000000005,3454.0,993.6,3.48,46.4,45.8,1
84380340,826331,Jon,Donostia-San Sebastián,45.0,238,10,ESS00123,38500.0,29,120.0,17.1,78.0,272,OK_ESS00123,0,66.6,-5.8500000000000005,990.0,1333.8000000000002,0.74,67.3,74.5,0
66761259,557828,Jon,Bilbao,310.0,103,7,EBI00456,29400.0,24,350.0,13.8,72.0,197,OK_EBI00456,0,28.9,-6.300000000000001,6820.0,993.6,6.86,46.3,54.0,1
13266402,845715,Maite,Donostia-San Sebastián,252.0,330,8,ESS00123,38500.0,29,120.0,17.1,78.0,206,OK_ESS00123,0,88.6,-7.92,5544.0,1333.8000000000002,4.16,76.5,56.4,1
57044083,161929,Maite,Vitoria-Gasteiz,154.0,137,8,ESFCTU00004802700008399400000000000000000000EBI014636,34200.0,8,1400.0,9.5,85.0,253,CORREGIDA_EBI014636,0,39.5,-2.64,3388.0,807.5,4.2,25.7,69.3,1
34899065,857771,Iker,Bilbao,244.0,237,1,EBI00456,29400.0,24,350.0,13.8,72.0,117,OK_EBI00456,0,66.0,-5.640000000000001,5368.0,993.6,5.4,59.7,32.1,1
68436437,852878,Ane,Vitoria-Gasteiz,56.0,62,8,EBI00456,34200.0,8,1400.0,9.5,85.0,282,OK_EBI00456,0,15.5,-1.6600000000000001,1232.0,807.5,1.53,18.2,77.3,0
74910615,985296,Iker,Vitoria-Gasteiz,232.0,273,6,Exento,34200.0,8,1400.0,9.5,85.0,149,OK_EXENTO,0,73.9,-3.42,5104.0,807.5,6.32,39.3,40.8,1
97994960,767689,Iker,Donostia-San Sebastián,198.0,133,4,ESS00123,38500.0,29,120.0,17.1,78.0,291,OK_ESS00123,0,37.7,-7.380000000000001,4356.0,1333.8000000000002,3.27,56.8,79.7,1
